gene	regres. slope	regres. Y Int	regres. R value	Half-Life Calc (minutes)	# of data pts. After cuttoff	# of leading data points affected by lag calc	ln adjusted value of last data point used in regres.	In Operon (y or n)	Operon #	complex or simple	Total # of data points	R value flag	Half-life Flag	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5	9	9.5
CCNA_01591	-0.004349841108001	4.60517018598809	-1	159.35	20	0	4.56384669546208	n	924	simple	20	x	Half_Life_Flag	4.60517018598809	4.60299526543409	4.60082034488009	4.59864542432609	4.59647050377209	4.59429558321809	4.59212066266409	4.58994574211009	4.58777082155609	4.58559590100209	4.58342098044809	4.58124605989409	4.57907113934009	4.57689621878609	4.57472129823208	4.57254637767809	4.57037145712408	4.56819653657008	4.56602161601608	4.56384669546208
CCNA_01592	-0.004347113079711	4.60517018598809	-1	159.449999999998	20	0	4.56387261173084	n	925	simple	20	x	Half_Life_Flag	4.60517018598809	4.60299662944824	4.60082307290838	4.59864951636853	4.59647595982867	4.59430240328881	4.59212884674896	4.5899552902091	4.58778173366925	4.58560817712939	4.58343462058954	4.58126106404968	4.57908750750983	4.57691395096997	4.57474039443011	4.57256683789026	4.5703932813504	4.56821972481055	4.56604616827069	4.56387261173084
CCNA_01593	-0.004344388471075	4.60517018598809	-1	159.549999999999	20	0	4.56389849551288	n	926	simple	20	x	Half_Life_Flag	4.60517018598809	4.60299799175255	4.60082579751702	4.59865360328148	4.59648140904594	4.59430921481041	4.59213702057487	4.58996482633933	4.58779263210379	4.58562043786826	4.58344824363272	4.58127604939718	4.57910385516164	4.57693166092611	4.57475946669057	4.57258727245503	4.5704150782195	4.56824288398396	4.56607068974842	4.56389849551288
CCNA_01594	-0.004341667275665	4.60517018598809	-1	159.650000000001	20	0	4.56392434686927	n	927	simple	20	x	Half_Life_Flag	4.60517018598809	4.60299935235026	4.60082851871243	4.59865768507459	4.59648685143676	4.59431601779893	4.5921451841611	4.58997435052326	4.58780351688543	4.5856326832476	4.58346184960977	4.58129101597193	4.5791201823341	4.57694934869627	4.57477851505844	4.5726076814206	4.57043684778277	4.56826601414494	4.56609518050711	4.56392434686927
CCNA_01595	-0.004338949487073	4.60517018598809	-1	159.749999999999	20	0	4.5639501658609	n	927	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300071124456	4.60083123650102	4.59866176175748	4.59649228701394	4.59432281227041	4.59215333752687	4.58998386278334	4.5878143880398	4.58564491329626	4.58347543855273	4.58130596380919	4.57913648906565	4.57696701432212	4.57479753957858	4.57262806483504	4.57045859009151	4.56828911534797	4.56611964060443	4.5639501658609
CCNA_01596	-0.004336235098905	4.60517018598809	-1	159.850000000001	20	0	4.5639759525485	n	927	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300206843864	4.60083395088919	4.59866583333973	4.59649771579028	4.59432959824083	4.59216148069138	4.58999336314192	4.58782524559247	4.58565712804302	4.58348901049357	4.58132089294412	4.57915277539466	4.57698465784521	4.57481654029576	4.57264842274631	4.57048030519685	4.5683121876474	4.56614407009795	4.5639759525485
CCNA_01597	-0.004333524104782	4.60517018598809	-1	159.949999999999	20	0	4.56400170699266	n	928	simple	20	x	Half_Life_Flag	4.60517018598809	4.6030034239357	4.60083666188331	4.59866989983092	4.59650313777853	4.59433637572614	4.59216961367374	4.59000285162135	4.58783608956896	4.58566932751657	4.58350256546418	4.58133580341179	4.5791690413594	4.57700227930701	4.57483551725461	4.57266875520222	4.57050199314983	4.56833523109744	4.56616846904505	4.56400170699266
CCNA_01598	-0.004330816498344	4.60517018598809	-1	160.05	20	0	4.56402742925382	n	929	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300477773892	4.60083936948975	4.59867396124058	4.5965085529914	4.59434314474223	4.59217773649306	4.59001232824389	4.58784691999472	4.58568151174554	4.58351610349637	4.5813506952472	4.57918528699803	4.57701987874886	4.57485447049968	4.57268906225051	4.57052365400134	4.56835824575217	4.566192837503	4.56402742925382
CCNA_01599	-0.004328112273243	4.60517018598809	-1	160.15	20	0	4.56405311939228	n	930	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300612985147	4.60084207371485	4.59867801757823	4.5965139614416	4.59434990530498	4.59218584916836	4.59002179303174	4.58785773689512	4.5856936807585	4.58352962462187	4.58136556848525	4.57920151234863	4.57703745621201	4.57487340007539	4.57270934393877	4.57054528780214	4.56838123166552	4.5662171755289	4.56405311939228
CCNA_01600	-0.004325411423151	4.60517018598809	-1	160.249999999998	20	0	4.56407877746816	n	930	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300748027652	4.60084477456494	4.59868206885337	4.59651936314179	4.59435665743021	4.59219395171864	4.59003124600706	4.58786854029549	4.58570583458391	4.58354312887234	4.58138042316076	4.57921771744919	4.57705501173761	4.57489230602603	4.57272960031446	4.57056689460288	4.56840418889131	4.56624148317973	4.56407877746816
CCNA_01601	-0.004322713941752	4.60517018598809	-1	160.349999999999	20	0	4.56410440354145	n	931	simple	20	x	Half_Life_Flag	4.60517018598809	4.60300882901722	4.60084747204634	4.59868611507546	4.59652475810459	4.59436340113371	4.59220204416283	4.59004068719196	4.58787933022108	4.58571797325021	4.58355661627933	4.58139525930846	4.57923390233758	4.5770725453667	4.57491118839583	4.57274983142495	4.57058847445408	4.5684271174832	4.56626576051232	4.56410440354145
CCNA_01602	-0.004320019822748	4.60517018598809	-1	160.45	20	0	4.56412999767198	n	932	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301017607672	4.60085016616534	4.59869015625397	4.5965301463426	4.59437013643122	4.59221012651985	4.59005011660847	4.5878901066971	4.58573009678572	4.58357008687435	4.58141007696298	4.5792500670516	4.57709005714023	4.57493004722886	4.57277003731748	4.57061002740611	4.56845001749473	4.56629000758336	4.56412999767198
CCNA_01603	-0.004317329059856	4.60517018598809	-1	160.55	20	0	4.56415555991946	n	933	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301152145816	4.60085285692824	4.59869419239831	4.59653552786838	4.59437686333845	4.59221819880852	4.59005953427859	4.58790086974867	4.58574220521874	4.58358354068881	4.58142487615888	4.57926621162895	4.57710754709903	4.5749488825691	4.57279021803917	4.57063155350924	4.56847288897931	4.56631422444938	4.56415555991946
CCNA_01604	-0.00431464164681	4.60517018598809	-1	160.649999999998	20	0	4.5641810903434	n	934	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301286516469	4.60085554434128	4.59869822351788	4.59654090269447	4.59438358187107	4.59222626104766	4.59006894022426	4.58791161940085	4.58575429857745	4.58359697775404	4.58143965693064	4.57928233610723	4.57712501528383	4.57496769446043	4.57281037363702	4.57065305281362	4.56849573199021	4.56633841116681	4.5641810903434
CCNA_01605	-0.004311957577356	4.60517018598809	-1	160.749999999999	20	0	4.56420658900321	n	936	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301420719941	4.60085822841074	4.59870224962206	4.59654627083338	4.5943902920447	4.59223431325602	4.59007833446735	4.58792235567867	4.58576637688999	4.58361039810131	4.58145441931263	4.57929844052396	4.57714246173528	4.5749864829466	4.57283050415792	4.57067452536924	4.56851854658057	4.56636256779189	4.56420658900321
CCNA_01606	-0.004309276845259	4.60517018598809	-1	160.850000000001	20	0	4.56423205595813	n	936	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301554756546	4.60086090914283	4.5987062707202	4.59655163229757	4.59439699387494	4.59224235545231	4.59008771702968	4.58793307860706	4.58577844018443	4.5836238017618	4.58146916333917	4.57931452491654	4.57715988649391	4.57500524807128	4.57285060964865	4.57069597122602	4.56854133280339	4.56638669438076	4.56423205595813
CCNA_01607	-0.004306599444299	4.60517018598809	-1	160.949999999999	20	0	4.56425749126725	n	937	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301688626594	4.60086358654379	4.59871028682164	4.59655698709949	4.59440368737734	4.59225038765519	4.59009708793305	4.5879437882109	4.58579048848875	4.5836371887666	4.58148388904445	4.5793305893223	4.57717728960015	4.575023989878	4.57287069015585	4.5707173904337	4.56856409071155	4.5664107909894	4.56425749126725
CCNA_01608	-0.00430392536827	4.60517018598809	-1	161.050000000001	20	0	4.56428289498952	n	938	simple	20	x	Half_Life_Flag	4.60517018598809	4.60301822330396	4.60086626061982	4.59871429793569	4.59656233525155	4.59441037256742	4.59225840988328	4.59010644719915	4.58795448451501	4.58580252183087	4.58365055914674	4.5814985964626	4.57934663377847	4.57719467109433	4.5750427084102	4.57289074572606	4.57073878304193	4.56858682035779	4.56643485767366	4.56428289498952
CCNA_01609	-0.004301254610983	4.60517018598809	-1	161.15	20	0	4.56430826718375	n	939	simple	20	x	Half_Life_Flag	4.60517018598809	4.6030195586826	4.60086893137711	4.59871830407162	4.59656767676612	4.59441704946063	4.59226642215514	4.59011579484965	4.58796516754416	4.58581454023867	4.58366391293318	4.58151328562768	4.57936265832219	4.5772120310167	4.57506140371121	4.57291077640572	4.57076014910023	4.56860952179473	4.56645889448924	4.56430826718375
CCNA_03955	-0.004298587166263	4.60517018598809	-1	161.249999999999	20	0	4.56433360790859	n	940	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302089240496	4.60087159882183	4.5987223052387	4.59657301165557	4.59442371807243	4.5922744244893	4.59012513090617	4.58797583732304	4.58582654373991	4.58367725015678	4.58152795657364	4.57937866299051	4.57722936940738	4.57508007582425	4.57293078224112	4.57078148865799	4.56863219507485	4.56648290149172	4.56433360790859
CCNA_01610	-0.004295923027951	4.60517018598809	-1	161.349999999999	20	0	4.56435891722255	n	940	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302222447412	4.60087426296014	4.59872630144617	4.59657833993219	4.59443037841821	4.59228241690424	4.59013445539026	4.58798649387629	4.58583853236231	4.58369057084833	4.58154260933436	4.57939464782038	4.57724668630641	4.57509872479243	4.57295076327846	4.57080280176448	4.56865484025051	4.56650687873653	4.56435891722255
CCNA_01611	-0.004293262189904	4.60517018598809	-1	161.45	20	0	4.56438419518401	n	941	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302355489314	4.60087692379819	4.59873029270324	4.59658366160828	4.59443703051333	4.59229039941838	4.59014376832343	4.58799713722848	4.58585050613353	4.58370387503857	4.58155724394362	4.57941061284867	4.57726398175372	4.57511735065877	4.57297071956381	4.57082408846886	4.56867745737391	4.56653082627896	4.56438419518401
CCNA_01612	-0.004290604645992	4.60517018598809	-1	161.55	20	0	4.56440944185117	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.6030248836651	4.6008795813421	4.5987342790191	4.59658897669611	4.59444367437311	4.59229837205012	4.59015306972712	4.58800776740413	4.58586246508113	4.58371716275813	4.58157186043514	4.57942655811214	4.57728125578915	4.57513595346615	4.57299065114315	4.57084534882016	4.56870004649716	4.56655474417417	4.56440944185117
CCNA_01613	-0.004287950390102	4.60517018598809	-1	161.649999999998	20	0	4.56443465728212	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302621079304	4.60088223559799	4.59873826040294	4.59659428520789	4.59445031001284	4.59230633481779	4.59016235962274	4.58801838442768	4.58587440923263	4.58373043403758	4.58158645884253	4.57944248364748	4.57729850845243	4.57515453325738	4.57301055806233	4.57086658286728	4.56872260767223	4.56657863247718	4.56443465728212
CCNA_01614	-0.004285299416136	4.60517018598809	-1	161.749999999998	20	0	4.5644598415348	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302753628002	4.60088488657196	4.59874223686389	4.59659958715582	4.59445693744775	4.59231428773968	4.59017163803162	4.58802898832355	4.58588633861548	4.58374368890741	4.58160103919935	4.57945838949128	4.57731573978321	4.57517309007514	4.57303044036707	4.57088779065901	4.56874514095094	4.56660249124287	4.5644598415348
CCNA_01615	-0.00428265171801	4.60517018598809	-1	161.849999999999	20	0	4.56448499466699	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.60302886012909	4.60088753427008	4.59874620841108	4.59660488255207	4.59446355669307	4.59232223083406	4.59018090497506	4.58803957911605	4.58589825325705	4.58375692739804	4.58161560153904	4.57947427568003	4.57733294982103	4.57519162396202	4.57305029810302	4.57090897224401	4.56876764638501	4.566626320526	4.56448499466699
CCNA_01616	-0.004280007289657	4.60517018598809	-1	161.950000000001	20	0	4.56451011673635	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303018234326	4.60089017869843	4.59875017505361	4.59661017140878	4.59447016776395	4.59233016411912	4.59019016047429	4.58805015682946	4.58591015318464	4.58377014953981	4.58163014589498	4.57949014225015	4.57735013860532	4.57521013496049	4.57307013131566	4.57093012767084	4.56879012402601	4.56665012038118	4.56451011673635
CCNA_01617	-0.004277366125023	4.60517018598809	-1	162.05	20	0	4.56453520780038	n	942	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303150292558	4.60089281986307	4.59875413680056	4.59661545373805	4.59447677067553	4.59233808761302	4.59019940455051	4.588060721488	4.58592203842549	4.58378335536298	4.58164467230047	4.57950598923796	4.57736730617544	4.57522862311293	4.57308994005042	4.57095125698791	4.5688125739254	4.56667389086289	4.56453520780038
CCNA_01618	-0.004274728218069	4.60517018598809	-1	162.149999999999	20	0	4.56456026791643	n	945	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303282187906	4.60089545777002	4.59875809366099	4.59662072955195	4.59448336544292	4.59234600133388	4.59020863722485	4.58807127311581	4.58593390900678	4.58379654489775	4.58165918078871	4.57952181667968	4.57738445257064	4.57524708846161	4.57310972435257	4.57097236024354	4.5688349961345	4.56669763202547	4.56456026791643
CCNA_01619	-0.004272093562773	4.60517018598809	-1	162.249999999999	20	0	4.56458529714175	n	945	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303413920671	4.60089809242532	4.59876204564393	4.59662599886255	4.59448995208116	4.59235390529977	4.59021785851839	4.588081811737	4.58594576495561	4.58380971817423	4.58167367139284	4.57953762461145	4.57740157783007	4.57526553104868	4.57312948426729	4.57099343748591	4.56885739070452	4.56672134392313	4.56458529714175
CCNA_01620	-0.004269462153126	4.60517018598809	-1	162.349999999998	20	0	4.5646102955334	n	946	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303545491153	4.60090072383497	4.5987659927584	4.59663126168184	4.59449653060528	4.59236179952872	4.59022706845215	4.58809233737559	4.58595760629903	4.58382287522246	4.5816881441459	4.57955341306934	4.57741868199278	4.57528395091621	4.57314921983965	4.57101448876309	4.56887975768652	4.56674502660996	4.5646102955334
CCNA_01621	-0.004266833983133	4.60517018598809	-1	162.450000000001	20	0	4.56463526314833	n	946.1	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303676899652	4.60090335200496	4.59876993501339	4.59663651802183	4.59450310103026	4.59236968403869	4.59023626704713	4.58810285005556	4.58596943306399	4.58383601607243	4.58170259908086	4.57956918208929	4.57743576509773	4.57530234810616	4.5731689311146	4.57103551412303	4.56890209713146	4.5667686801399	4.56463526314833
CCNA_01622	-0.004264209046816	4.60517018598809	-1	162.549999999999	20	0	4.56466020004334	n	946.2	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303808146468	4.60090597694128	4.59877387241787	4.59664176789446	4.59450966337105	4.59237755884764	4.59024545432423	4.58811334980083	4.58598124527742	4.58384914075401	4.5817170362306	4.57958493170719	4.57745282718379	4.57532072266038	4.57318861813697	4.57105651361356	4.56892440909015	4.56679230456675	4.56466020004334
CCNA_01623	-0.004261587338211	4.60517018598809	-1	162.65	20	0	4.56468510627509	n	947	simple	20	x	Half_Life_Flag	4.60517018598809	4.60303939231899	4.60090859864988	4.59877780498078	4.59664701131167	4.59451621764257	4.59238542397346	4.59025463030435	4.58812383663525	4.58599304296614	4.58386224929704	4.58173145562793	4.57960066195883	4.57746986828972	4.57533907462062	4.57320828095151	4.57107748728241	4.5689466936133	4.5668158999442	4.56468510627509
CCNA_01624	-0.004258968851367	4.60517018598809	-1	162.750000000001	20	0	4.56470998190011	n	948	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304070156241	4.60091121713672	4.59878173271104	4.59665224828536	4.59452276385967	4.59239327943399	4.59026379500831	4.58813431058262	4.58600482615694	4.58387534173126	4.58174585730558	4.57961637287989	4.57748688845421	4.57535740402853	4.57322791960284	4.57109843517716	4.56896895075147	4.56683946632579	4.56470998190011
CCNA_01625	-0.00425635358035	4.60517018598809	-1	162.85	20	0	4.56473482697477	n	949	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304200919792	4.60091383240774	4.59878565561757	4.59665747882739	4.59452930203722	4.59240112524704	4.59027294845687	4.58814477166669	4.58601659487652	4.58388841808634	4.58176024129617	4.57963206450599	4.57750388771582	4.57537571092564	4.57324753413547	4.57111935734529	4.56899118055512	4.56686300376494	4.56473482697477
CCNA_01626	-0.004253741519239	4.60517018598809	-1	162.949999999999	20	0	4.56475964155532	n	950	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304331522847	4.60091644446885	4.59878957370923	4.59666270294961	4.59453583219	4.59240896143038	4.59028209067076	4.58815521991114	4.58602834915152	4.5839014783919	4.58177460763228	4.57964773687266	4.57752086611304	4.57539399535342	4.5732671245938	4.57114025383418	4.56901338307456	4.56688651231494	4.56475964155532
CCNA_01627	-0.004251132662128	4.60517018598809	-1	163.05	20	0	4.56478442569788	n	950	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304461965703	4.60091905332596	4.5987934869949	4.59666792066384	4.59454235433277	4.59241678800171	4.59029122167064	4.58816565533958	4.58604008900852	4.58391452267745	4.58178895634639	4.57966339001532	4.57753782368426	4.5754122573532	4.57328669102213	4.57116112469107	4.56903555836001	4.56690999202894	4.56478442569788
CCNA_01628	-0.004248527003126	4.60517018598809	-1	163.150000000002	20	0	4.5648091794584	n	950	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304592248653	4.60092165898497	4.5987973954834	4.59667313198184	4.59454886848028	4.59242460497871	4.59030034147715	4.58817607797559	4.58605181447403	4.58392755097246	4.5818032874709	4.57967902396934	4.57755476046777	4.57543049696621	4.57330623346465	4.57118196996309	4.56905770646152	4.56693344295996	4.5648091794584
CCNA_01629	-0.004245924536355	4.60517018598809	-1	163.25	20	0	4.56483390289272	n	951	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304722371991	4.60092426145174	4.59880129918356	4.59667833691538	4.5945553746472	4.59243241237903	4.59030945011085	4.58818648784267	4.58606352557449	4.58394056330632	4.58181760103814	4.57969463876996	4.57757167650178	4.57544871423361	4.57332575196543	4.57120278969725	4.56907982742907	4.5669568651609	4.56483390289272
CCNA_01630	-0.004243325255953	4.60517018598809	-1	163.349999999999	20	0	4.56485859605654	n	951	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304852336011	4.60092686073214	4.59880519810416	4.59668353547619	4.59456187284821	4.59244021022023	4.59031854759226	4.58819688496428	4.5860752223363	4.58395355970833	4.58183189708035	4.57971023445237	4.5775885718244	4.57546690919642	4.57334524656844	4.57122358394047	4.56910192131249	4.56698025868451	4.56485859605654
CCNA_01632	-0.004240729156072	4.60517018598809	-1	163.45	20	0	4.56488325900541	n	952	simple	20	x	Half_Life_Flag	4.60517018598809	4.60304982141006	4.60092945683202	4.59880909225398	4.59668872767595	4.59456836309791	4.59244799851988	4.59032763394184	4.5882072693638	4.58608690478577	4.58396654020773	4.5818461756297	4.57972581105166	4.57760544647362	4.57548508189559	4.57336471731755	4.57124435273952	4.56912398816148	4.56700362358345	4.56488325900541
CCNA_01633	-0.004238136230877	4.60517018598809	-1	163.550000000002	20	0	4.56490789179476	n	953	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305111787265	4.60093204975721	4.59881298164178	4.59669391352634	4.5945748454109	4.59245577729546	4.59033670918002	4.58821764106458	4.58609857294914	4.58397950483371	4.58186043671827	4.57974136860283	4.57762230048739	4.57550323237195	4.57338416425651	4.57126509614108	4.56914602802564	4.5670269599102	4.56490789179476
CCNA_01634	-0.004235546474549	4.60517018598809	-1	163.650000000001	20	0	4.56493249447988	n	953	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305241275082	4.60093463951354	4.59881686627627	4.59669909303899	4.59458131980172	4.59246354656444	4.59034577332717	4.5882280000899	4.58611022685262	4.58399245361535	4.58187468037807	4.5797569071408	4.57763913390352	4.57552136066625	4.57340358742898	4.5712858141917	4.56916804095443	4.56705026771715	4.56493249447988
CCNA_01635	-0.004232959881282	4.60517018598809	-1	163.749999999998	20	0	4.56495706711591	n	953	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305370604745	4.60093722610681	4.59882074616617	4.59670426622553	4.59458778628489	4.59247130634425	4.5903548264036	4.58823834646296	4.58612186652232	4.58400538658168	4.58188890664104	4.5797724267004	4.57765594675976	4.57553946681912	4.57342298687848	4.57130650693784	4.56919002699719	4.56707354705655	4.56495706711591
CCNA_01636	-0.004230376445285	4.60517018598809	-1	163.85	20	0	4.56498160975788	n	953	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305499776545	4.60093980954281	4.59882462132016	4.59670943309752	4.59459424487488	4.59247905665224	4.59036386842959	4.58824868020695	4.58613349198431	4.58401830376167	4.58190311553902	4.57978792731638	4.57767273909374	4.5755575508711	4.57344236264845	4.57132717442581	4.56921198620317	4.56709679798053	4.56498160975788
CCNA_01637	-0.00422779616078	4.60517018598809	-1	163.949999999998	20	0	4.56500612246068	n	953.1	simple	20	x	Half_Life_Flag	4.60517018598809	4.6030562879077	4.60094238982731	4.59882849174692	4.59671459366653	4.59460069558614	4.59248679750575	4.59037289942536	4.58825900134497	4.58614510326458	4.58403120518419	4.5819173071038	4.57980340902341	4.57768951094302	4.57557561286263	4.57346171478224	4.57134781670185	4.56923391862146	4.56712002054107	4.56500612246068
CCNA_01638	-0.004225219022005	4.60517018598809	-1	164.049999999998	20	0	4.56503060527904	n	953.1	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305757647709	4.60094496696609	4.59883235745508	4.59671974794408	4.59460713843308	4.59249452892208	4.59038191941107	4.58826930990007	4.58615670038907	4.58404409087807	4.58193148136706	4.57981887185606	4.57770626234506	4.57559365283406	4.57348104332305	4.57136843381205	4.56925582430105	4.56714321479004	4.56503060527904
CCNA_01639	-0.00422264502321	4.60517018598809	-1	164.149999999998	20	0	4.56505505826759	n	954	simple	20	x	Half_Life_Flag	4.60517018598809	4.60305886347649	4.60094754096488	4.59883621845328	4.59672489594167	4.59461357343007	4.59250225091846	4.59039092840686	4.58827960589525	4.58616828338365	4.58405696087204	4.58194563836044	4.57983431584883	4.57772299333723	4.57561167082562	4.57350034831402	4.57138902580241	4.56927770329081	4.5671663807792	4.56505505826759
CCNA_01640	-0.00422007415866	4.60517018598809	-1	164.249999999998	20	0	4.56507948148082	n	954	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306014890876	4.60095011182943	4.5988400747501	4.59673003767077	4.59462000059144	4.59250996351211	4.59039992643278	4.58828988935345	4.58617985227412	4.58406981519479	4.58195977811546	4.57984974103613	4.5777397039568	4.57562966687747	4.57351962979814	4.57140959271881	4.56929955563948	4.56718951856015	4.56507948148082
CCNA_01641	-0.004217506422634	4.60517018598809	-1	164.35	20	0	4.56510387497307	n	954	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306143277677	4.60095267956546	4.59884392635414	4.59673517314282	4.59462641993151	4.59251766672019	4.59040891350887	4.58830016029755	4.58619140708624	4.58408265387492	4.5819739006636	4.57986514745229	4.57775639424097	4.57564764102965	4.57353888781833	4.57143013460702	4.5693213813957	4.56721262818438	4.56510387497307
CCNA_01642	-0.004214941809425	4.60517018598809	-1	164.45	20	0	4.56512823879855	n	954	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306271508338	4.60095524417867	4.59884777327395	4.59674030236924	4.59463283146453	4.59252536055982	4.5904178896551	4.58831041875039	4.58620294784568	4.58409547694097	4.58198800603625	4.57988053513154	4.57777306422683	4.57566559332212	4.5735581224174	4.57145065151269	4.56934318060798	4.56723570970327	4.56512823879855
CCNA_01643	-0.004212380313339	4.60517018598809	-1	164.550000000001	20	0	4.56515257301137	n	955	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306399583142	4.60095780567475	4.59885161551808	4.59674542536141	4.59463923520474	4.59253304504807	4.59042685489141	4.58832066473474	4.58621447457807	4.5841082844214	4.58200209426473	4.57989590410806	4.57778971395139	4.57568352379472	4.57357733363805	4.57147114348138	4.56936495332471	4.56725876316804	4.56515257301137
CCNA_01644	-0.004209821928697	4.60517018598809	-1	164.65	20	0	4.56517687766547	n	956	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306527502374	4.6009603640594	4.59885545309505	4.5967505421307	4.59464563116635	4.592540720202	4.59043580923765	4.5883308982733	4.58622598730896	4.58412107634461	4.58201616538026	4.57991125441591	4.57780634345156	4.57570143248721	4.57359652152287	4.57149161055852	4.56938669959417	4.56728178862982	4.56517687766547
CCNA_01645	-0.004207266649833	4.60517018598809	-1	164.75	20	0	4.56520115281468	n	957	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306655266318	4.60096291933826	4.59885928601334	4.59675565268843	4.59465201936351	4.59254838603859	4.59044475271368	4.58834111938876	4.58623748606384	4.58413385273893	4.58203021941401	4.5799265860891	4.57782295276418	4.57571931943926	4.57361568611435	4.57151205278943	4.56940841946451	4.5673047861396	4.56520115281468
CCNA_01646	-0.004204714471095	4.60517018598809	-1	164.849999999999	20	0	4.56522539851269	n	958	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306782875254	4.600965471517	4.59886311428145	4.5967607570459	4.59465839981035	4.59255604257481	4.59045368533926	4.58835132810371	4.58624897086817	4.58414661363262	4.58204425639707	4.57994189916152	4.57783954192598	4.57573718469043	4.57363482745488	4.57153247021934	4.56943011298379	4.56732775574824	4.56522539851269
CCNA_01647	-0.004202165386844	4.60517018598809	-1	164.949999999999	20	0	4.56524961481307	n	958	simple	20	x	Half_Life_Flag	4.60517018598809	4.60306910329467	4.60096802060125	4.59886693790783	4.5967658552144	4.59466477252098	4.59256368982756	4.59046260713414	4.58836152444071	4.58626044174729	4.58415935905387	4.58205827636045	4.57995719366703	4.57785611097361	4.57575502828018	4.57365394558676	4.57155286289334	4.56945178019992	4.56735069750649	4.56524961481307
CCNA_01648	-0.004199619391457	4.60517018598809	-1	165.049999999999	20	0	4.56527380176925	n	959	simple	20	x	Half_Life_Flag	4.60517018598809	4.60307037629236	4.60097056659664	4.59887075690091	4.59677094720518	4.59467113750945	4.59257132781372	4.59047151811799	4.58837170842226	4.58627189872654	4.58417208903081	4.58207227933508	4.57997246963935	4.57787265994362	4.57577285024789	4.57367304055217	4.57157323085644	4.56947342116071	4.56737361146498	4.56527380176925
CCNA_01649	-0.004197076479322	4.60517018598809	-1	165.15	20	0	4.56529795943454	n	959	simple	20	x	Half_Life_Flag	4.60517018598809	4.60307164774843	4.60097310950877	4.59887457126911	4.59677603302945	4.59467749478979	4.59257895655013	4.59048041831047	4.58838188007081	4.58628334183114	4.58418480359148	4.58208626535182	4.57998772711216	4.5778891888725	4.57579065063284	4.57369211239318	4.57159357415352	4.56949503591386	4.5673964976742	4.56529795943454
CCNA_01650	-0.004194536644841	4.60517018598809	-1	165.25	20	0	4.5653220878621	n	960	simple	20	x	Half_Life_Flag	4.60517018598809	4.60307291766567	4.60097564934325	4.59887838102083	4.59678111269841	4.59468384437599	4.59258657605357	4.59048930773115	4.58839203940873	4.58629477108631	4.58419750276389	4.58210023444147	4.58000296611905	4.57790569779663	4.57580842947421	4.57371116115179	4.57161389282937	4.56951662450695	4.56741935618452	4.5653220878621
